year,first_name,middle_name,last_name,affiliation,original specialization,modified specializationmemoriam,email_affiliation,related_aff,umbrella_spec,,full_name
2020,David,,Boulware,['University of Minnesota Medical School'],"['HIV', 'Infectious Disease', 'Public Health', 'Tropical Medicine', 'Public Policy']",['Infectious Disease'],['ASCI'],[],[],,david boulware
2020,Scott,,Boyd,['Stanford University School of Medicine'],['Pathology'],['Pathology'],['ASCI'],['Stanford University Affiliates*'],"['Stanford University School of Medicine', 'Stanford, Institute for Stem Cell Biology and Regenerative Medicine']",,scott boyd
2020,Katrin,,Chua,['Stanford University School of Medicine'],['Aging'],[],['ASCI'],['Stanford University Affiliates*'],"['Stanford University School of Medicine', 'Stanford, Institute for Stem Cell Biology and Regenerative Medicine']",,katrin chua
2020,Sara,E.,Cosgrove,['Johns Hopkins University School of Medicine'],['Internal Medicine'],['Internal Medicine'],['ASCI'],['Johns Hopkins University Affiliates*'],"['Johns Hopkins Bloomberg School of Public Health', 'Johns Hopkins Medical Institutes', 'Johns Hopkins University School of Medicine']",,sara e. cosgrove
2020,Deidra,C.,Crews,['Johns Hopkins University School of Medicine'],"['Health care disparities', 'Epidemiology', 'Nephrology', 'Health services research', 'Internal Medicine']","['Nephrology', 'Internal Medicine']",['ASCI'],['Johns Hopkins University Affiliates*'],"['Johns Hopkins Bloomberg School of Public Health', 'Johns Hopkins Medical Institutes', 'Johns Hopkins University School of Medicine']",,deidra c. crews
2020,Saumya,,Das,"['Harvard Medical School, Massachusetts General Hospital']",['Cardiovascular Medicine'],[],['ASCI'],['Harvard University Affiliates*'],"['Broad Institute of Harvard and M.I.T.', 'Harvard Medical School', 'Harvard Medical School, Beth Israel Deaconess Medical Center', ""Harvard Medical School, Boston Children's Hospital"", ""Harvard Medical School, Brigham & Women's Hospital"", 'Harvard Medical School, Center For Blood Research', 'Harvard Medical School, Dana-Farber Cancer Institute', 'Harvard Medical School, Joslin Diabetes Center', 'Harvard Medical School, Massachusetts General Hospital', 'Harvard School of Public Health', 'Mount Auburn Hospital', 'Mass General Brigham']",,saumya das
2020,Tushar,J.,Desai,['Stanford University School of Medicine'],['Internal Medicine'],['Internal Medicine'],['ASCI'],['Stanford University Affiliates*'],"['Stanford University School of Medicine', 'Stanford, Institute for Stem Cell Biology and Regenerative Medicine']",,tushar j. desai
2020,Joseph,Alexander,Duncan,['University of North Carolina School of Medicine'],['Medicine'],['Medicine'],['ASCI'],[],[],,joseph alexander duncan
2020,Stephanie,,Eisenbarth,['Yale School of Medicine'],['Laboratory Medicine'],['Laboratory Medicine'],['ASCI'],[],[],,stephanie eisenbarth
2020,Jordan,,Feld,['University of Toronto Faculty of Medicine'],['Medicine'],['Medicine'],['ASCI'],[],[],,jordan feld
2020,Maria,E.,Figueroa,['University of Miami Miller School of Medicine'],['Internal Medicine'],['Internal Medicine'],['ASCI'],[],[],,maria e. figueroa
2020,Alexander,G.,Fiks,"[""Children's Hospital of Philadelphia""]",['Pediatrics'],['Pediatrics'],['ASCI'],[],[],,alexander g. fiks
2020,Amit,,Gaggar,['University of Alabama at Birmingham School of Medicine'],['Internal Medicine'],['Internal Medicine'],['ASCI'],[],[],,amit gaggar
2020,Katherine,A.,Gallagher,['University of Michigan Medical School'],['Surgery'],['Surgery'],['ASCI'],[],[],,katherine a. gallagher
2020,Santhi,,Ganesh,['University of Michigan Medical School'],['Internal Medicine'],['Internal Medicine'],['ASCI'],[],[],,santhi ganesh
2020,Wendy,Sarah,Garrett,['Harvard School of Public Health'],['Internal Medicine'],['Internal Medicine'],['ASCI'],['Harvard University Affiliates*'],"['Broad Institute of Harvard and M.I.T.', 'Harvard Medical School', 'Harvard Medical School, Beth Israel Deaconess Medical Center', ""Harvard Medical School, Boston Children's Hospital"", ""Harvard Medical School, Brigham & Women's Hospital"", 'Harvard Medical School, Center For Blood Research', 'Harvard Medical School, Dana-Farber Cancer Institute', 'Harvard Medical School, Joslin Diabetes Center', 'Harvard Medical School, Massachusetts General Hospital', 'Harvard School of Public Health', 'Mount Auburn Hospital', 'Mass General Brigham']",,wendy sarah garrett
2020,Benjamin,,Gewurz,"[""Harvard Medical School, Brigham & Women's Hospital""]",['Infectious Disease'],['Infectious Disease'],['ASCI'],['Harvard University Affiliates*'],"['Broad Institute of Harvard and M.I.T.', 'Harvard Medical School', 'Harvard Medical School, Beth Israel Deaconess Medical Center', ""Harvard Medical School, Boston Children's Hospital"", ""Harvard Medical School, Brigham & Women's Hospital"", 'Harvard Medical School, Center For Blood Research', 'Harvard Medical School, Dana-Farber Cancer Institute', 'Harvard Medical School, Joslin Diabetes Center', 'Harvard Medical School, Massachusetts General Hospital', 'Harvard School of Public Health', 'Mount Auburn Hospital', 'Mass General Brigham']",,benjamin gewurz
2020,Don,L.,Gibbons,['University of Texas MD Anderson Cancer Center'],"['Oncology', 'Internal Medicine', 'Cancer biology']",['Internal Medicine'],['ASCI'],[],[],,don l. gibbons
2020,Timothy,,Girard,['University of Pittsburgh School of Medicine'],['Critical Care Medicine'],['Critical Care Medicine'],['ASCI'],['University of Pittsburgh Affiliates*'],"[""University of Pittsburgh Children's Hospital"", 'University of Pittsburgh Medical Center', 'University of Pittsburgh School of Medicine', 'University of Pittsburgh School of Public Health']",,timothy girard
2020,Carlos,G.,Grijalva,['Vanderbilt University School of Medicine'],['Epidemiology'],[],['ASCI'],[],[],,carlos g. grijalva
2020,Johann,E.,Gudjonsson,['University of Michigan Medical School'],['Dermatology'],['Dermatology'],['ASCI'],[],[],,johann e. gudjonsson
2020,Alan,M.,Hanash,['Memorial Sloan Kettering Cancer Center'],['Bone marrow transplantation'],['Bone marrow transplantation'],['ASCI'],[],[],,alan m. hanash
2020,Dennis,J.,Hartigan-OâConnor,"['University of California, Davis, School of Medicine']",['Immunology'],[],['ASCI'],[],[],,dennis j. hartigan-oâconnor
2020,Mark,E.,Hatley,"[""St. Jude Children's Research Hospital""]",['Pediatrics'],['Pediatrics'],['ASCI'],[],[],,mark e. hatley
2020,Brent,K.,Hollenbeck,['University of Michigan Medical School'],"['Outcomes research', 'Oncology', 'Health services research']",[],['ASCI'],[],[],,brent k. hollenbeck
2020,Edward,C.,Hsiao,"['University of California, San Francisco, School of Medicine']",['Endocrinology'],['Endocrinology'],['ASCI'],[],[],,edward c. hsiao
2020,Erik,,Ingelsson,['Stanford University School of Medicine'],['Cardiovascular Medicine'],[],['ASCI'],['Stanford University Affiliates*'],"['Stanford University School of Medicine', 'Stanford, Institute for Stem Cell Biology and Regenerative Medicine']",,erik ingelsson
2020,Shuta,,Ishibe,['Yale School of Medicine'],['Internal Medicine'],['Internal Medicine'],['ASCI'],[],[],,shuta ishibe
2020,Kevin,B.,Jones,['University of Utah School of Medicine'],"['Surgery', 'Medical Oncology']","['Surgery', 'Medical Oncology']",['ASCI'],[],[],,kevin b. jones
2020,Fasiha,,Kanwal,['Baylor College of Medicine'],"['Health services research', 'Gastroenterology', 'Outcomes research']",['Gastroenterology'],['ASCI'],[],[],,fasiha kanwal
2020,Dennis,H.,Kim,"[""Harvard Medical School, Boston Children's Hospital""]",['Medicine'],['Medicine'],['ASCI'],['Harvard University Affiliates*'],"['Broad Institute of Harvard and M.I.T.', 'Harvard Medical School', 'Harvard Medical School, Beth Israel Deaconess Medical Center', ""Harvard Medical School, Boston Children's Hospital"", ""Harvard Medical School, Brigham & Women's Hospital"", 'Harvard Medical School, Center For Blood Research', 'Harvard Medical School, Dana-Farber Cancer Institute', 'Harvard Medical School, Joslin Diabetes Center', 'Harvard Medical School, Massachusetts General Hospital', 'Harvard School of Public Health', 'Mount Auburn Hospital', 'Mass General Brigham']",,dennis h. kim
2020,Krzysztof,,Kiryluk,['Columbia University College of Physicians & Surgeons'],"['Nephrology', 'Health care disparities']",['Nephrology'],['ASCI'],[],[],,krzysztof kiryluk
2020,James,,Kochenderfer,"['NIH, National Cancer Institute (NCI)']",['Internal Medicine'],['Internal Medicine'],['ASCI'],['NIH Affiliates*'],"['NIH, Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD)', 'NIH, National Cancer Institute (NCI)', 'NIH, National Center for Complementary and Integrative Health (NCCIH)', 'NIH, National Eye Institute (NEI)', 'NIH, National Heart, Lung, and Blood Institute (NHLBI)', 'NIH, National Human Genome Research Institute (NHGRI)', 'NIH, National Institute of Allergy and Infectious Diseases (NIAID)', 'NIH, National Institute of Arthritis and Musculoskeletal and Skin Diseases (NIAMS)', 'NIH, National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK)', 'NIH, National Institute of Minority Health and Health Disparities', 'NIH, National Institute of Neurological Disorders and Stroke (NINDS)', 'NIH, National Institute on Aging (NIA)', 'NIH, National Institute on Alcohol Abuse and Alcoholism (NIAAA)']",,james kochenderfer
2020,Allison,W.,Kurian,['Stanford University School of Medicine'],"['Health care disparities', 'Medical Oncology']",['Medical Oncology'],['ASCI'],['Stanford University Affiliates*'],"['Stanford University School of Medicine', 'Stanford, Institute for Stem Cell Biology and Regenerative Medicine']",,allison w. kurian
2020,Douglas,S,Kwon,"['Harvard Medical School, Massachusetts General Hospital']",['Medicine'],['Medicine'],['ASCI'],['Harvard University Affiliates*'],"['Broad Institute of Harvard and M.I.T.', 'Harvard Medical School', 'Harvard Medical School, Beth Israel Deaconess Medical Center', ""Harvard Medical School, Boston Children's Hospital"", ""Harvard Medical School, Brigham & Women's Hospital"", 'Harvard Medical School, Center For Blood Research', 'Harvard Medical School, Dana-Farber Cancer Institute', 'Harvard Medical School, Joslin Diabetes Center', 'Harvard Medical School, Massachusetts General Hospital', 'Harvard School of Public Health', 'Mount Auburn Hospital', 'Mass General Brigham']",,douglas s kwon
2020,Dan,,Landau,['Weill Cornell Medical College'],['Medicine'],['Medicine'],['ASCI'],[],[],,dan landau
2020,Elizabeth,Austen,Lawson,"['Harvard Medical School, Massachusetts General Hospital']",['Endocrinology'],['Endocrinology'],['ASCI'],['Harvard University Affiliates*'],"['Broad Institute of Harvard and M.I.T.', 'Harvard Medical School', 'Harvard Medical School, Beth Israel Deaconess Medical Center', ""Harvard Medical School, Boston Children's Hospital"", ""Harvard Medical School, Brigham & Women's Hospital"", 'Harvard Medical School, Center For Blood Research', 'Harvard Medical School, Dana-Farber Cancer Institute', 'Harvard Medical School, Joslin Diabetes Center', 'Harvard Medical School, Massachusetts General Hospital', 'Harvard School of Public Health', 'Mount Auburn Hospital', 'Mass General Brigham']",,elizabeth austen lawson
2020,Grace,M.,Lee,['Stanford University School of Medicine'],"['Health care disparities', 'Pediatrics']",['Pediatrics'],['ASCI'],['Stanford University Affiliates*'],"['Stanford University School of Medicine', 'Stanford, Institute for Stem Cell Biology and Regenerative Medicine']",,grace m. lee
2020,Anne,Marie,Lennon,['Johns Hopkins University School of Medicine'],['Medicine'],['Medicine'],['ASCI'],['Johns Hopkins University Affiliates*'],"['Johns Hopkins Bloomberg School of Public Health', 'Johns Hopkins Medical Institutes', 'Johns Hopkins University School of Medicine']",,anne marie lennon
2020,Michail,S,Lionakis,"['NIH, National Institute of Allergy and Infectious Diseases (NIAID)']",['Infectious Disease'],['Infectious Disease'],['ASCI'],['NIH Affiliates*'],"['NIH, Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD)', 'NIH, National Cancer Institute (NCI)', 'NIH, National Center for Complementary and Integrative Health (NCCIH)', 'NIH, National Eye Institute (NEI)', 'NIH, National Heart, Lung, and Blood Institute (NHLBI)', 'NIH, National Human Genome Research Institute (NHGRI)', 'NIH, National Institute of Allergy and Infectious Diseases (NIAID)', 'NIH, National Institute of Arthritis and Musculoskeletal and Skin Diseases (NIAMS)', 'NIH, National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK)', 'NIH, National Institute of Minority Health and Health Disparities', 'NIH, National Institute of Neurological Disorders and Stroke (NINDS)', 'NIH, National Institute on Aging (NIA)', 'NIH, National Institute on Alcohol Abuse and Alcoholism (NIAAA)']",,michail s lionakis
2020,Conor,M.,Liston,['Weill Cornell Medical College'],['Psychiatry'],['Psychiatry'],['ASCI'],[],[],,conor m. liston
2020,Rohit,,Loomba,"['University of California, San Diego, School of Medicine']","['Internal Medicine', 'Hepatology', 'Gastroenterology']","['Internal Medicine', 'Hepatology', 'Gastroenterology']",['ASCI'],[],[],,rohit loomba
2020,Meenakshi,Swaminathan,Madhur,['Vanderbilt University School of Medicine'],['Internal Medicine'],['Internal Medicine'],['ASCI'],[],[],,meenakshi swaminathan madhur
2020,Denise,,Marciano,['University of Texas Southwestern Medical Center'],['Nephrology'],['Nephrology'],['ASCI'],[],[],,denise marciano
2020,Erica,E,Marsh,['University of Michigan Medical School'],"['Health care disparities', 'Obstetrics and Gynecology']",[],['ASCI'],[],[],,erica e marsh
2020,Michael,E.,Matheny,['Vanderbilt University School of Medicine'],['Internal Medicine'],['Internal Medicine'],['ASCI'],[],[],,michael e. matheny
2020,Marcela,V.,Maus,"['Harvard Medical School, Massachusetts General Hospital']",['Immunology'],[],['ASCI'],['Harvard University Affiliates*'],"['Broad Institute of Harvard and M.I.T.', 'Harvard Medical School', 'Harvard Medical School, Beth Israel Deaconess Medical Center', ""Harvard Medical School, Boston Children's Hospital"", ""Harvard Medical School, Brigham & Women's Hospital"", 'Harvard Medical School, Center For Blood Research', 'Harvard Medical School, Dana-Farber Cancer Institute', 'Harvard Medical School, Joslin Diabetes Center', 'Harvard Medical School, Massachusetts General Hospital', 'Harvard School of Public Health', 'Mount Auburn Hospital', 'Mass General Brigham']",,marcela v. maus
2020,Ateev,,Mehrotra,['Harvard Medical School'],['Internal Medicine'],['Internal Medicine'],['ASCI'],['Harvard University Affiliates*'],"['Broad Institute of Harvard and M.I.T.', 'Harvard Medical School', 'Harvard Medical School, Beth Israel Deaconess Medical Center', ""Harvard Medical School, Boston Children's Hospital"", ""Harvard Medical School, Brigham & Women's Hospital"", 'Harvard Medical School, Center For Blood Research', 'Harvard Medical School, Dana-Farber Cancer Institute', 'Harvard Medical School, Joslin Diabetes Center', 'Harvard Medical School, Massachusetts General Hospital', 'Harvard School of Public Health', 'Mount Auburn Hospital', 'Mass General Brigham']",,ateev mehrotra
2020,Joshua,,Mendell,['University of Texas Southwestern Medical Center'],['Genomics'],['Genomics'],['ASCI'],[],[],,joshua mendell
